rework_load_factor,arrival_rate,dr_period,dr2_rework_multiplier,throughput,p90_wait,avg_wip,avg_reworks,score
1.163977136285199,0.796050900946921,35.9269109270686,1.8673443458712056,0.012785388127853882,33.10840870174036,168.78538812785388,1.2142857142857142,0.21495649223656788
1.2082894826969217,0.7609219192588292,44.15913406634782,2.4427135317040074,0.0091324200913242,36.822788483314504,163.84018264840182,0.9,-0.005067244020477812
0.890614238604704,0.7464397157378317,48.73373414903064,2.0430038923159475,0.010958904109589041,39.62025047920772,162.71689497716895,1.3333333333333333,-0.016680860076166648
1.492639111562681,0.5789300558558839,53.43875934551931,1.116685207912332,0.0073059360730593605,48.815504383823104,125.17808219178082,0.875,-0.06924033483534006
0.5341986411110209,0.6246460155461016,63.79008939645195,1.8141375338861898,0.0073059360730593605,43.868051837910144,134.96803652968038,0.875,-0.07839749355781028
0.3624373970059902,0.6788295051904647,55.14602468318739,1.012117307374726,0.0073059360730593605,50.979367939701326,147.35159817351598,1.0,-0.23777113610821216
0.7106473590376243,0.6851437180276536,33.68193502317383,1.5858490018407392,0.006392694063926941,31.45398169960374,147.08675799086757,1.2857142857142858,-0.2796077568666818
1.1278063214661633,0.4691592570780067,72.69243998488676,1.2896632011214741,0.006392694063926941,58.98914155361283,105.98173515981735,1.2857142857142858,-0.29220302314990065
0.44937880427401755,0.6483750960460345,80.96899322932859,2.8156314619197014,0.0073059360730593605,71.07914018015214,139.36073059360731,0.875,-0.304657303379538
0.27710246449708686,0.484764838765138,78.36440055096986,2.8686167543290964,0.0045662100456621,61.32871206141867,110.8082191780822,0.8,-0.3173118208897766
1.4491468221111523,0.3520508179647631,102.39035204601625,2.5035831258884436,0.0036529680365296802,97.5416863206607,82.14155251141553,0.5,-0.4253235816647538
1.052327737094905,0.5036903827514165,69.32120774849919,2.5735840216957646,0.0045662100456621,58.732148686063354,113.93150684931507,1.2,-0.4625478101189845
0.4971584913897654,0.5912739557824152,88.06040325684782,2.1781741682419202,0.006392694063926941,79.82799523194856,128.21461187214612,1.2857142857142858,-0.5551034189458661
0.7205353561289469,0.39162180799376733,95.49607517085313,1.181744054043724,0.0036529680365296802,78.67792836542597,88.4703196347032,1.25,-0.5942472513971988
0.23657795833127182,0.7126539891174266,120.33525584607277,2.964378667840413,0.005479452054794521,105.34249223987683,161.03196347031962,0.5,-0.6922624529384336
1.3054175048216696,0.7326074425964881,116.99234667889732,1.9413322779596651,0.006392694063926941,106.65055410085994,166.1552511415525,0.7142857142857143,-0.7234950077819433
0.3050277569213457,0.4054942297873698,155.48884182140853,2.0840973216346574,0.0045662100456621,149.90895123012203,93.64840182648402,0.4,-0.7544257086967836
0.6117238191452729,0.37217606051393143,128.32949169604245,2.24690498515165,0.0036529680365296802,123.8672608367125,90.02739726027397,0.75,-0.7552415530430895
1.1010428072230853,0.3310856801273821,136.65128419222623,1.6771921308323194,0.0027397260273972603,124.12560410814494,81.52511415525115,0.6666666666666666,-0.7688897147736877
1.3313497775262306,0.6094588502655129,112.97569073739157,2.2725533899288424,0.005479452054794521,94.40106768607171,133.36986301369862,1.3333333333333333,-0.7907814708287972
0.9274774942246986,0.5468583079447057,145.35315614889444,1.3607466156247288,0.0045662100456621,130.87775122284089,127.82191780821918,0.6,-0.8480959349847159
1.021753113482221,0.33418978361230556,91.23716601174138,1.606959776620389,0.0027397260273972603,87.0348773862681,79.8310502283105,1.6666666666666667,-0.8558746670880103
0.672375585087643,0.3097256591627607,134.81323776174722,2.7398081875064326,0.0027397260273972603,122.44259279324572,75.68949771689498,1.3333333333333333,-0.9784672669082606
0.37784939086730374,0.5650716695490534,142.4278222961264,2.3710036823048384,0.0045662100456621,128.1258953031665,130.79908675799086,1.0,-0.9914656915714875
0.9427980398097913,0.4641059326503799,109.77692464719475,1.4771090222465617,0.0027397260273972603,94.6488181688014,109.72146118721462,1.6666666666666667,-1.055323428541429
0.5562241240772619,0.5220579745290572,170.92859533733792,1.247363552444251,0.0045662100456621,163.93582732064013,126.14611872146119,0.6,-1.0896651195072224
1.259796431931361,0.6633170165462103,153.93987234437654,1.4506086147976394,0.0036529680365296802,135.65716562937732,151.66666666666666,0.75,-1.1370160103401261
1.3842107392035155,0.4207254267486345,162.4481691529738,1.7337415955974063,0.0027397260273972603,146.3973918538875,98.86301369863014,1.0,-1.1443554192960976
0.7800231800964628,0.4357359457748735,178.30801016148786,2.6504674999891407,0.0018264840182648401,149.74313384961738,103.7351598173516,1.0,-1.276085420028647
0.8497046006902622,0.7686433434519078,165.72968818267503,2.7076931535604176,0.0027397260273972603,157.8272046627444,180.9543378995434,0.3333333333333333,-1.370557536549553
